,collection,brand,item,price_without_discount,discount,clean_price,maltiply
3121,,Lee Mathews,Emmie two-tone cotton maxi dress,522.0,40.0,313.0,0.6
3122,,The Attico,Lala V-neck mini dress,517.0,30.0,362.0,0.7
3123,Conscious,Peserico,tie-fastening long-sleeve dress,437.0,25.0,328.0,0.75
3124,,Dolce & Gabbana,two-tone denim dress,1584.0,0.0,1584.0,1.0
3125,,STAUD,Ida square-neck midi dress,316.0,0.0,316.0,1.0
3126,New Season,16Arlington,feather-trim cowl neck dress,1519.0,0.0,1519.0,1.0
3127,,Just Cavalli,floral-print mini dress,300.0,60.0,120.0,0.4
3128,,RED Valentino,side tie fastening flared dress,748.0,0.0,748.0,1.0
3129,New Season,Alexander Wang,logo-jacquard trim tank dress,482.0,0.0,482.0,1.0
3130,New Season,PINKO,satin wrap-front long dress,552.0,0.0,552.0,1.0
3131,,Proenza Schouler White Label,spiral tie-dye jersey dress,496.0,50.0,248.0,0.5
3132,,Elisabetta Franchi,sequin-embellished V-neck gown,721.0,20.0,577.0,0.8
3133,,Ulla Johnson,Amira floral-print ruffled midi dress,589.0,20.0,471.0,0.8
3134,,TWINSET,puff sleeve shirt dress,190.0,25.0,139.0,0.75
3135,,Alexander Wang,strapless gathered-detailing dress,439.0,0.0,439.0,1.0
3136,,TWINSET,scallop-edge two-tone dress,211.0,35.0,133.0,0.65
3137,,b+ab,lemon-motif wrap dress,145.0,40.0,87.0,0.6
3138,Conscious,lemlem,Sediri stripe-pattern minidress,293.0,30.0,205.0,0.7
3139,,Cynthia Rowley,sequin-embellished mini dress,455.0,0.0,455.0,1.0
3140,,Dolce & Gabbana,lace-up detail dress,3145.0,15.0,2642.0,0.85
3141,,Blanca Vita,gathered-detail shift dress,398.0,35.0,259.0,0.65
3142,New Season,Balenciaga,T-shirt slip dress,1145.0,0.0,1145.0,1.0
3143,,La DoubleJ,Placée tunic dress,653.0,0.0,653.0,1.0
3144,,Thom Browne,pleated knee-length polo dress,815.0,0.0,815.0,1.0
3145,,ZIMMERMANN,Andie floral empire dress,1093.0,0.0,1093.0,1.0
3146,Conscious,Nanushka,Lo midi shirt dress,594.0,45.0,321.0,0.55
3147,,MSGM,ruffled-trim shirt dress,383.0,35.0,249.0,0.65
3148,,b+ab,textured-finish square-neck dress,260.0,65.0,91.0,0.35
3149,,Patou,belted V-neck dress,650.0,40.0,390.0,0.6
3150,,Fendi,Bikini Girls silk dress,1380.0,0.0,1380.0,1.0
3151,,b+ab,floral-jacquard flared midi dress,290.0,50.0,145.0,0.5
3152,,P.A.R.O.S.H.,satin-finish belted coat dress,608.0,35.0,395.0,0.65
3153,,Moschino,logo-plaque hooded dress,697.0,0.0,697.0,1.0
3154,,MISBHV,velour monogram midi slip dress,318.0,0.0,318.0,1.0
3155,,Victoria Beckham,deep V-neck mini dress,647.0,30.0,453.0,0.7
3156,,Ulla Johnson,Marie ruffled dress,681.0,25.0,511.0,0.75
3157,,P.A.R.O.S.H.,stripe-print midi shirtdress,429.0,35.0,279.0,0.65
3158,,Rixo,floral-print silk midi dress,387.0,0.0,387.0,1.0
3159,,BEC + BRIDGE,Alba maxi dress,291.0,20.0,233.0,0.8
3160,,Michelle Mason,asymmetric halterneck silk dress,803.0,0.0,803.0,1.0
3161,Conscious,Chloé,organic cotton flared dress,1982.0,0.0,1982.0,1.0
3162,,Horror Vacui,Defensia floral-print midi dress,1093.0,40.0,656.0,0.6
3163,New Season,Oscar de la Renta,floral-print belted midi dress,2022.0,0.0,2022.0,1.0
3164,Conscious,Nanushka,slim-fit midi dress,562.0,45.0,309.0,0.55
3165,,Love Moschino,lace-heart T-shirt dress,137.0,20.0,110.0,0.8
3166,,Shona Joy,Sunset mini dress,384.0,55.0,173.0,0.44999999999999996
3167,,We Are Kindred,Eve midi shirtdress,247.0,0.0,247.0,1.0
3168,Conscious,GANNI,floral-print long-sleeve dress,231.0,30.0,162.0,0.7
3169,,DVF Diane von Furstenberg,Clarice faux-wrap mini dress,593.0,0.0,593.0,1.0
3170,,Dolce & Gabbana,sequin-embellished mermaid-cut dress,4695.0,40.0,2817.0,0.6
3171,New Season,Pleats Please Issey Miyake,micro-pleated midi dress,554.0,0.0,554.0,1.0
3172,,Helmut Lang,ruched midi-dress,385.0,25.0,289.0,0.75
3173,,Courrèges,logo-embroidered A-line mini dress,569.0,0.0,569.0,1.0
3174,,Moschino,Teddy Bear logo-plaque denim shirt dress,549.0,30.0,384.0,0.7
3175,,Missoni,vertical-stripe ribbed-knit dress,1396.0,30.0,977.0,0.7
3176,New Season,Alice+Olivia,Coley vegan leather mini dress,353.0,0.0,353.0,1.0
3177,New Season,Monse,Cascade floral-print shirt dress,1090.0,0.0,1090.0,1.0
3178,,Alice McCall,Moon Landing lace mini shirt dress,338.0,20.0,270.0,0.8
3179,Conscious,lemlem,Welele abstract-print short-sleeve dress,369.0,30.0,258.0,0.7
3180,,Blumarine,ruffled halterneck evening dress,1661.0,15.0,1412.0,0.85
3181,,Dolce & Gabbana,graphic-print mid-length dress,2095.0,0.0,2095.0,1.0
3182,,Moschino,sweetheart-neck empire-line dress,895.0,20.0,716.0,0.8
3183,,Dolce & Gabbana,semi-sheer lace dress,2130.0,40.0,1278.0,0.6
3184,,Moschino,zigzag-knit midi dress,647.0,20.0,518.0,0.8
3185,,Valentino,polka dot shift dress,3314.0,30.0,2320.0,0.7
3186,,Patou,belted V-neck dress,650.0,40.0,390.0,0.6
3187,,Oscar de la Renta,wool midi skater dress,3200.0,50.0,1600.0,0.5
3188,,Shrimps,Skipper illustration-print sailor dress,522.0,0.0,522.0,1.0
3189,Conscious,GANNI,seersucker cold-shoulder dress,302.0,20.0,242.0,0.8
3190,,Alessandra Rich,polka dot print short dress,1988.0,40.0,1193.0,0.6
3191,Conscious,ROTATE,cut-out asymmetric dress,211.0,25.0,156.0,0.75
3192,Conscious,Matteau,Tiered Low Back long dress,556.0,25.0,417.0,0.75
3193,,Emporio Armani,gathered-panel dress,355.0,25.0,266.0,0.75
3194,,Rick Owens,panelled T-shirt dress,645.0,0.0,645.0,1.0
3195,,MSGM,ruffle-detail short-sleeved dress,437.0,30.0,306.0,0.7
3196,,AMI Paris,semi-sheer draped dress,301.0,20.0,241.0,0.8
3197,,GAUGE81,Naha long-sleeve minidress,543.0,20.0,434.0,0.8
3198,,Jil Sander,square-neck sleeveless dress,2203.0,0.0,2203.0,1.0
3199,,Karl Lagerfeld,Safari pocket-detail short dress,270.0,30.0,189.0,0.7
3200,New Season,Missoni,halterneck knitted dress,1507.0,0.0,1507.0,1.0
3201,,MCQ,logo-print T-shirt dress,178.0,15.0,151.0,0.85
3202,,Lemaire,wrap-style mid-length shirt dress,551.0,20.0,441.0,0.8
3203,New Season,ZIMMERMANN,silk wrapped midi dress,629.0,0.0,629.0,1.0
3204,,Emilio Pucci,Onde-print open back dress,1150.0,40.0,690.0,0.6
3205,,GAUGE81,Istan cut-out minidress,432.0,40.0,259.0,0.6
3206,,The Attico,Fujiko crystal-strap mini dress,765.0,35.0,497.0,0.65
3207,,Just Cavalli,v-neck midi dress,591.0,65.0,207.0,0.35
3208,,Ermanno Scervino,floral-embroidered halterneck dress,5441.0,30.0,3809.0,0.7
3209,,Cecilie Bahnsen,Tilde puff-sleeved dress,811.0,0.0,811.0,1.0
3210,,tout a coup,logo-patch mini shift dress,154.0,30.0,108.0,0.7
3211,,Love Moschino,butterfly print maxi dress,366.0,0.0,366.0,1.0
3212,,Zadig&Voltaire,Crystal lace dress,471.0,25.0,353.0,0.75
3213,,Batsheva,Clarice polka-dot mini dress,274.0,50.0,137.0,0.5
3214,Conscious,MANNING CARTELL,double duty mini dress,329.0,0.0,329.0,1.0
3215,,Wolford,x Amina Muaddi cut-out dress,388.0,0.0,388.0,1.0
3216,,Philipp Plein,Duchesse baroque flowers-print mini dress,2293.0,30.0,1605.0,0.7
3217,,Cinq A Sept,Janis midi dress,498.0,0.0,498.0,1.0
3218,Conscious,Off-White,Diag-stripe print sweatshirt dress,458.0,0.0,458.0,1.0
3219,,Patrizia Pepe,floral print ruched fitted dress,219.0,0.0,219.0,1.0
3220,Conscious,Materiel,asymmetric slip dress,918.0,40.0,551.0,0.6
3221,,ETRO,Habotai silk tunic dress,1703.0,0.0,1703.0,1.0
3222,,Federica Tosi,sleeveless mini dress,136.0,30.0,95.0,0.7
3223,New Season,RED Valentino,pleated peplum-waist dress,880.0,0.0,880.0,1.0
3224,Conscious,GANNI,poplin mini dress,216.0,0.0,216.0,1.0
3225,Conscious,GANNI,scoop neck flared dress,441.0,25.0,331.0,0.75
3226,,AREA,feather-embellished shift dress,897.0,0.0,897.0,1.0
3227,New Season,Three Graces,Bronwyn balloon-sleeve dress,756.0,0.0,756.0,1.0
3228,,Philosophy Di Lorenzo Serafini,cut-out flared hem long dress,476.0,20.0,381.0,0.8
3229,,Jenny Packham,sequin-embellished cape gown,5177.0,0.0,5177.0,1.0
3230,,Bambah,Zinnia Princess dress,1315.0,40.0,789.0,0.6
3231,,Marchesa Notte Bridesmaids,Sora floral-print tulle dress,348.0,0.0,348.0,1.0
3232,,Federica Tosi,ribbed trim T-shirt dress,135.0,25.0,101.0,0.75
3233,,Blanca Vita,Acena wrap dress,575.0,35.0,374.0,0.65
3234,Exclusive,Jenny Packham,embellished-design V-neck gown,3146.0,0.0,3146.0,1.0
3235,,Loulou Studio,cut out-detail midi dress,167.0,25.0,125.0,0.75
3236,,ZIMMERMANN,Estella billow mini dress,1269.0,30.0,888.0,0.7
3237,,Mes Demoiselles,lace-detail midi dress,282.0,20.0,226.0,0.8
3238,New Season,R13,oversized striped shirtdress,565.0,0.0,565.0,1.0
3239,,TWINSET,tiered shift dress,219.0,25.0,164.0,0.75
3240,,TWINSET,hibiscus-print cotton midi dress,219.0,35.0,138.0,0.65
3241,,TWINSET,belted wrap-style dress,371.0,20.0,297.0,0.8
3242,,Ba&Sh,floral-print pleated dress,270.0,0.0,270.0,1.0
3243,,Balmain,draped jersey dress,1736.0,25.0,1302.0,0.75
3244,,Alysi,V-neck pleated midi dress,388.0,35.0,252.0,0.65
3245,,Missoni,patterned-knit sleeveless dress,839.0,30.0,587.0,0.7
3246,,Mônot,cut-out column gown,1220.0,40.0,732.0,0.6
3247,,ZIMMERMANN,waist-tied wrap dress,719.0,0.0,719.0,1.0
3248,,Saloni,floral-print one-shoulder gown,928.0,20.0,742.0,0.8
3249,,Ralph & Russo,pleated-tulle strapless minidress,10014.0,0.0,10014.0,1.0
3250,,Emilio Pucci,paisley-print long-sleeve shirtdress,1530.0,40.0,918.0,0.6
3251,,Ferrari,Prancing Horse print polo dress,210.0,0.0,210.0,1.0
3252,,TWINSET,floral-print short dress,298.0,35.0,188.0,0.65
3253,,Patrizia Pepe,tassel-detail gown,440.0,30.0,308.0,0.7
3254,,TWINSET,embroidered cotton dress,253.0,30.0,177.0,0.7
3255,,Emilio Pucci,Africana-print maxi dress,1044.0,0.0,1044.0,1.0
3256,,VOZ,midi silk slip dress,669.0,0.0,669.0,1.0
3257,,Blanca Vita,Armeria belted dress,598.0,35.0,389.0,0.65
3258,,Giuseppe Di Morabito,asymmetric cowl-neck slip dress,631.0,20.0,505.0,0.8
3259,,MM6 Maison Margiela,logo hooded jumper dress,543.0,30.0,380.0,0.7
3260,,Vince,draped sleeveless wrap dress,494.0,30.0,346.0,0.7
3261,New Season,Alexander McQueen,Blue Sky pleated midi dress,1761.0,0.0,1761.0,1.0
3262,Conscious,GANNI,lace-panel long-sleeve dress,336.0,30.0,235.0,0.7
3263,,La DoubleJ,swing floral dress,543.0,0.0,543.0,1.0
3264,,Missing You Already,Mya drawstring-hem sleeveless midi dress,293.0,30.0,205.0,0.7
3265,,TWINSET,floral wrap midi dress,333.0,30.0,233.0,0.7
3266,New Season,Balmain,pearl-embellished strapless minidress,4358.0,0.0,4358.0,1.0
3267,,Comme Des Garçons,handkerchief-hem sleeveless dress,436.0,0.0,436.0,1.0
3268,Conscious,Rebecca Vallance,Catania maxi dress,619.0,20.0,495.0,0.8
3269,,IRO,Cedar floral mini dress,382.0,0.0,382.0,1.0
3270,,La DoubleJ,Dove geometric-print dress,830.0,0.0,830.0,1.0
3271,,Dolce & Gabbana,logo-print floral-detail dress,987.0,40.0,592.0,0.6
3272,,James Perse,fitted crew-neck T-shirt dress,312.0,0.0,312.0,1.0
3273,,P.A.R.O.S.H.,ruched tulle dress,494.0,35.0,321.0,0.65
3274,,RED Valentino,bow-detail shift dress,519.0,0.0,519.0,1.0
3275,,Jil Sander,long-sleeve shirt dress,1176.0,50.0,588.0,0.5
3276,,Osklen,Chemise Splash Wood dress,289.0,0.0,289.0,1.0
3277,Conscious,Cecilie Bahnsen,Amalie oversized wrap dress,746.0,0.0,746.0,1.0
3278,,P.A.R.O.S.H.,floral-print shirt dress,636.0,0.0,636.0,1.0
3279,,Christopher Kane,feather-trim sleeveless gown,2240.0,0.0,2240.0,1.0
3280,,La DoubleJ,Goddess floral-print dress,707.0,15.0,601.0,0.85
3281,,Marni,round-neck sleeveless dress,654.0,20.0,523.0,0.8
3282,,Ulla Johnson,Athena one-shoulder midi dress,1015.0,0.0,1015.0,1.0
3283,New Season,Simone Rocha,puff-sleeve sequined mini dress,642.0,0.0,642.0,1.0
3284,New Season,Proenza Schouler White Label,pleated tank dress,650.0,0.0,650.0,1.0
3285,,TWINSET,bandana-print flared dress,327.0,25.0,245.0,0.75
3286,,Marchesa Notte Bridesmaids,asymmetric one-shoulder gown,289.0,0.0,289.0,1.0
3287,,Jonathan Simkhai,Shaelyn mini dress,369.0,0.0,369.0,1.0
3288,,Maison Kitsuné,stripe-trim polo shirt dress,144.0,0.0,144.0,1.0
3289,,Jacquemus,La Robe Mentalo dress,1200.0,0.0,1200.0,1.0
3290,,Dolce & Gabbana,leopard-print bustier dress,3495.0,0.0,3495.0,1.0
3291,,Tory Burch,diamond topstitch sailor dress,975.0,20.0,780.0,0.8
3292,New Season,Murmur,mid-length slim cut midi-dress,170.0,0.0,170.0,1.0
3293,,Rebecca Vallance,Iman cut-out midi dress,569.0,0.0,569.0,1.0
3294,,P.A.R.O.S.H.,floral-print wrap dress,549.0,35.0,357.0,0.65
3295,,Michelle Mason,asymmetric gathered-side silk dress,910.0,0.0,910.0,1.0
3296,,ANDREADAMO,ribbed-knit dress,663.0,30.0,464.0,0.7
3297,,Cloe Cassandro,Kimi geometric-print silk wrap dress,496.0,30.0,347.0,0.7
3298,,RED Valentino,Peter Pan collar shift dress,581.0,0.0,581.0,1.0
3299,,Marchesa Notte Bridesmaids,embroidered floor-length gown,401.0,0.0,401.0,1.0
3300,New Season,Proenza Schouler,cheetah-print midi crepe dress,990.0,0.0,990.0,1.0
3301,,Philosophy Di Lorenzo Serafini,crease-effect cowl neck dress,658.0,20.0,526.0,0.8
3302,New Season,Polo Ralph Lauren,striped short-sleeve T-shirt dress,214.0,0.0,214.0,1.0
3303,,ETRO,patchwork-print V-neck dress,1973.0,0.0,1973.0,1.0
3304,,Elisabetta Franchi,notched-lapel double-breasted dress,609.0,0.0,609.0,1.0
3305,,Ulla Johnson,Celina polka dot-print silk-cotton mini dress,881.0,30.0,617.0,0.7
3306,,Saloni,Pixie floral-print ruffled dress,664.0,30.0,465.0,0.7
3307,,Helmut Lang,ruched midi dress,259.0,25.0,194.0,0.75
3308,,GAUGE81,Midar sequin-embellished mini dress,775.0,40.0,465.0,0.6
3309,,Just Cavalli,tiger-print bodycon mini dress,333.0,60.0,133.0,0.4
3310,Conscious,Diesel,logo-plaque maxi dress,224.0,0.0,224.0,1.0
3311,,Elisabetta Franchi,asymmetric-hem floral mini-dress,737.0,30.0,516.0,0.7
3312,Conscious,Thom Krom,short-sleeve polo midi dress,221.0,20.0,177.0,0.8
3313,New Season,Dsquared2,halterneck denim maxi dress,915.0,40.0,549.0,0.6
3314,New Season,Honorine,empire-line linen dress,375.0,0.0,375.0,1.0
3315,,Dolce & Gabbana,sleeveless jersey dress,1475.0,0.0,1475.0,1.0
3316,,Blanca Vita,tiered v-neck dress,398.0,35.0,259.0,0.65
3317,New Season,Rebecca Vallance,Maelle cape gown,1518.0,0.0,1518.0,1.0
3318,,Lygia & Nanny,Allat leaf-print dress,164.0,0.0,164.0,1.0
3319,,Marchesa Notte Bridesmaids,floral-print V-neck gown,348.0,0.0,348.0,1.0
3320,New Season,Givenchy,4G padlock denim mini dress,1318.0,0.0,1318.0,1.0
3321,New Season,Jenny Packham,Kay sequin gown,3324.0,0.0,3324.0,1.0
3322,,Charo Ruiz Ibiza,Isabella broderie anglaise midi dress,708.0,0.0,708.0,1.0
3323,,b+ab,Peter Pan collar dress,274.0,65.0,96.0,0.35
3324,,Uma Wang,balloon-print midi dress,917.0,30.0,642.0,0.7
3325,,La DoubleJ,Magnifico foliage-print silk dress,1085.0,0.0,1085.0,1.0
3326,Conscious,Bambah,Lilly floral embroidered dress,550.0,0.0,550.0,1.0
3327,,Dolce & Gabbana,brocade-jacquard logo-plaque dress,1725.0,0.0,1725.0,1.0
3328,,USISI SISTER,Mary cutout knitted maxi dress,400.0,40.0,240.0,0.6
3329,,TWINSET,ruffle-detail shirt dress,275.0,35.0,173.0,0.65
3330,,La DoubleJ,short-sleeve ruffle-hem dress,543.0,0.0,543.0,1.0
3331,New Season,Dion Lee,corset-style lace dress,817.0,0.0,817.0,1.0
3332,,Uma Wang,balloon-print maxi dress,917.0,30.0,642.0,0.7
3333,,Rixo,June floral-print midi dress,393.0,20.0,314.0,0.8
3334,New Season,Rebecca Vallance,Floria lace strapless gown,808.0,0.0,808.0,1.0
3335,,Lemaire,belted button-up midi dress,941.0,20.0,753.0,0.8
3336,,Dolce & Gabbana,bustier-style lace dress,2346.0,30.0,1642.0,0.7
3337,,Needle & Thread,floral-embroidered tulle dress,608.0,0.0,608.0,1.0
3338,,ZIMMERMANN,Rosa floral-print belted midi dress,1503.0,10.0,1353.0,0.9
3339,,Nº21,cutout satin midi dress,413.0,25.0,310.0,0.75
3340,,Charo Ruiz Ibiza,embroidered shift mini dress,466.0,10.0,419.0,0.9
3341,,Forte Forte,all-over graphic print dress,775.0,40.0,465.0,0.6
3342,,Alberta Ferretti,broderie anglaise shirtdress,1069.0,0.0,1069.0,1.0
3343,,Love Moschino,floral-print shirt maxi dress,391.0,25.0,293.0,0.75
3344,,BAPY BY *A BATHING APE®,stitched-logo mini T-shirt dress,210.0,70.0,63.0,0.30000000000000004
3345,New Season,Missoni,plunge-neck abstract-print maxi dress,1868.0,0.0,1868.0,1.0
3346,,Pierre-Louis Mascia,floral panelled silk dress,729.0,20.0,583.0,0.8
3347,,Bottega Veneta,knotted strap midi dress,1218.0,0.0,1218.0,1.0
3348,Conscious,TWINSET,lemon-print shirt dress,141.0,35.0,89.0,0.65
3349,,JW Anderson,bomber-style poplin shirtdress,520.0,50.0,260.0,0.5
3350,,Rixo,Deanna floral-print dress,377.0,0.0,377.0,1.0
3351,,Alessandra Rich,mini sequin dress,1841.0,30.0,1289.0,0.7
3352,,Olivia Rubin,Lliana asymmetric silk dress,489.0,20.0,391.0,0.8
3353,New Season,GAUGE81,gathered-detail shirt dress,543.0,0.0,543.0,1.0
3354,,FRAME,oversized denim shirt dress,560.0,30.0,392.0,0.7
3355,,Alberta Ferretti,strapless knot-detail gown,1760.0,20.0,1408.0,0.8
3356,,Isabel Marant Étoile,floral-print tie-waist dress,642.0,0.0,642.0,1.0
3357,,Alexandre Vauthier,V-neck asymmetric dress,2008.0,40.0,1205.0,0.6
3358,Conscious,GANNI,belted hemp shirt dress,371.0,30.0,260.0,0.7
3359,,Forte Forte,floral-print tied-waist dress,644.0,30.0,451.0,0.7
3360,New Season,Balmain,sleeveless draped minidress,1922.0,0.0,1922.0,1.0
3361,,Jacquemus,La Robe Mari crepe mini dress,874.0,0.0,874.0,1.0
3362,,Loulou,lace off-shoulder bridal dress,4319.0,0.0,4319.0,1.0
3363,New Season,Tadashi Shoji,sequin-embellished off-shoulder gown,608.0,0.0,608.0,1.0
3364,New Season,Pippa Holt,zigzag embroidery kaftan dress,852.0,0.0,852.0,1.0
3365,,Agua By Agua Bendita,Hortensia floral-print midi dress,663.0,40.0,398.0,0.6
3366,,Philosophy Di Lorenzo Serafini,pleated long-sleeve gown,712.0,40.0,427.0,0.6
3367,,ROTATE,Miley plunging-v neck long dress,753.0,0.0,753.0,1.0
3368,New Season,Tory Burch,embroidered-trim linen tunic dress,609.0,0.0,609.0,1.0
3369,,Dolce & Gabbana,sequinned cut-out evening dress,3246.0,30.0,2272.0,0.7
3370,,ZIMMERMANN,Mae tiered pleated dress,1218.0,35.0,792.0,0.65
3371,,RED Valentino,bow-detail high-low hem shift dress,492.0,0.0,492.0,1.0
3372,New Season,Dion Lee,cut-out minidress,569.0,0.0,569.0,1.0
3373,,Fabiana Filippi,short-sleeve ruffle-detail dress,527.0,0.0,527.0,1.0
3374,,Masterpeace,lace-collar midi dress,407.0,40.0,244.0,0.6
3375,,Marysia,Lemnos belted cotton midi dress,604.0,30.0,423.0,0.7
3376,,LIU JO,floral-print ruffled maxi dress,331.0,35.0,212.0,0.65
3377,Conscious,Totême,elasticated-waist midi dress,244.0,0.0,244.0,1.0
3378,New Season,Stella McCartney,Light Altermat dress,1233.0,0.0,1233.0,1.0
3379,,Federica Tosi,midi T-shirt dress,149.0,0.0,149.0,1.0
3380,,Chiara Ferragni,Rainbow mini dress,155.0,25.0,116.0,0.75
3381,,Erdem,Knightsbridge jacquard sleeveless shirt dress,1031.0,15.0,876.0,0.85
3382,,ANINE BING,Anne midi dress,339.0,0.0,339.0,1.0
3383,New Season,Sea,Phoebe sleeveless smock dress,455.0,0.0,455.0,1.0
3384,,Michelle Mason,silk halterneck mini dress,744.0,0.0,744.0,1.0
3385,Conscious,AZ FACTORY,SuperTech-SuperChic midi dress,977.0,40.0,586.0,0.6
3386,,Cynthia Rowley,feather-detail short dress,530.0,0.0,530.0,1.0
3387,,b+ab,layered ruffle-detail T-shirt dress,193.0,40.0,116.0,0.6
3388,,Cinq A Sept,Rayner ruffle-trimmed midi dress,530.0,0.0,530.0,1.0
3389,,Theory,silk midi shirt dress,467.0,0.0,467.0,1.0
3390,,Ulla Johnson,floral-print silk maxi dress,1079.0,20.0,863.0,0.8
3391,,Love Moschino,butterfly print ruffle mini dress,282.0,0.0,282.0,1.0
3392,,Alexandre Vauthier,halterneck metallic asymmetric dress,1766.0,15.0,1501.0,0.85
3393,,Alexander McQueen,zipped sweetheart-neck flared dress,2425.0,25.0,1819.0,0.75
3394,,Ulla Johnson,Mariza flared dress,936.0,25.0,702.0,0.75
3395,New Season,Missoni,zigzag-print dress,786.0,0.0,786.0,1.0
3396,,Woolrich,waist-tie A-line dress,166.0,30.0,116.0,0.7
3397,,Elisabetta Franchi,asymmetric sequinned dress,646.0,30.0,452.0,0.7
3398,,Forte Forte,plunge-neck silk shirt dress,666.0,15.0,566.0,0.85
3399,,Jenny Packham,Faith tulle gown,2954.0,0.0,2954.0,1.0
3400,,Dolce & Gabbana,Cady midi dress,1476.0,30.0,1033.0,0.7
3401,,Versace,sleeveless belted midi dress,806.0,0.0,806.0,1.0
3402,,RASARIO,off-shoulder ruched mini dress,2084.0,50.0,1042.0,0.5
3403,Exclusive,Emilio Pucci,Itinerari-print long-sleeve dress,3044.0,0.0,3044.0,1.0
3404,,Forte Forte,ruffled silk dress,987.0,30.0,691.0,0.7
3405,,LIU JO,floral lace-panelled long dress,220.0,10.0,194.0,0.9
3406,,ASPESI,long-sleeved tiered midi dress,339.0,30.0,237.0,0.7
3407,,Low Classic,ruched shirt dress,381.0,30.0,267.0,0.7
3408,New Season,AREA,crystal-heart halterneck mini dress,511.0,0.0,511.0,1.0
3409,Conscious,Erdem,Clarisia flared dress,2493.0,0.0,2493.0,1.0
3410,,Lee Mathews,Soma pleat-detail mini dress,400.0,30.0,280.0,0.7
3411,,THE ANDAMANE,Irina draped midi dress,427.0,25.0,320.0,0.75
3412,,Christopher Esber,link-detail cut-out shirtdress,581.0,20.0,465.0,0.8
3413,Conscious,Balmain,jacquard-stripe minidress,1846.0,30.0,1292.0,0.7
3414,,Victoria Beckham,wrap-front silk midi dress,991.0,0.0,991.0,1.0
3415,,Aeron,Lara open-back maxi dress,588.0,40.0,353.0,0.6
3416,,Patrizia Pepe,Essential cut-out midi dress,208.0,0.0,208.0,1.0
3417,New Season,STAUD,Dolce sleeveless mini dress,242.0,0.0,242.0,1.0
3418,,P.A.R.O.S.H.,belted mini dress,320.0,35.0,208.0,0.65
3419,,Polo Ralph Lauren,floral-print long-sleeve dress,576.0,50.0,288.0,0.5
3420,,Valentino,bow embellished mini dress,3096.0,0.0,3096.0,1.0
3421,,IRO,Carlina ruffled dress,504.0,25.0,378.0,0.75
3422,Conscious,Nanushka,open back fitted dress,514.0,30.0,360.0,0.7
3423,,Off-White,embroidered logo shirt dress,826.0,30.0,578.0,0.7
3424,No custom fees,Palm Angels,stripe-detail knitted dress,699.0,0.0,699.0,1.0
3425,,Bottega Veneta,square-neck mini dress,1610.0,0.0,1610.0,1.0
3426,,Dolce & Gabbana,metallic-effect bustier dress,2150.0,40.0,1290.0,0.6
3427,,Ermanno Scervino,floral-embroidered linen dress,620.0,20.0,496.0,0.8
3428,,LIU JO,ruffled T-shirt dress,165.0,10.0,145.0,0.9
3429,,b+ab,bow-detail V-neck dress,193.0,30.0,135.0,0.7
3430,,SIR.,square-neck pinafore dress,330.0,30.0,231.0,0.7
3431,,ROTATE,Ivy pleated mini dress,266.0,0.0,266.0,1.0
